,tradeDate,secID,ticker,assetClass,exchangeCD,secShortName,currencyCD,finVal,finBuyVal,finRefundVal,secVol,secSellVol,secRefundVol,secVal,tradeVal
208,2015-12-15,000333.XSHE,000333,E,XSHE,美的集团,CNY,1952597451,80969070,98128130,66900,17100,73600,2010345,1954607796
209,2015-12-14,000333.XSHE,000333,E,XSHE,美的集团,CNY,1969756511,118079696,125358297,123400,15400,30700,3708170,1973464681
210,2015-12-11,000333.XSHE,000333,E,XSHE,美的集团,CNY,1977035112,99078627,99541970,138700,33000,23900,4075006,1981110118
211,2015-12-10,000333.XSHE,000333,E,XSHE,美的集团,CNY,1977498455,92741663,95546342,129600,0,19200,3742848,1981241303
212,2015-12-09,000333.XSHE,000333,E,XSHE,美的集团,CNY,1980303134,48464011,74907546,148800,21800,0,4242288,1984545422
213,2015-12-08,000333.XSHE,000333,E,XSHE,美的集团,CNY,2006746669,81659650,95139000,127000,0,4200,3578860,2010325529
214,2015-12-07,000333.XSHE,000333,E,XSHE,美的集团,CNY,2020226019,110228845,108778198,131200,5200,33733,3845472,2024071491
215,2015-12-04,000333.XSHE,000333,E,XSHE,美的集团,CNY,2018775372,98015378,114309444,159733,51333,4300,4646633,2023422005
216,2015-12-03,000333.XSHE,000333,E,XSHE,美的集团,CNY,2035069438,77115388,116170832,112700,4600,40500,3279570,2038349008
217,2015-12-02,000333.XSHE,000333,E,XSHE,美的集团,CNY,2074124882,207613912,250806832,148600,48500,17700,4353980,2078478862
218,2015-12-01,000333.XSHE,000333,E,XSHE,美的集团,CNY,2117317802,68125599,102067460,117800,67000,36400,3278374,2120596176
219,2015-11-30,000333.XSHE,000333,E,XSHE,美的集团,CNY,2151259663,103760944,103907069,87200,39300,62000,2339576,2153599239
220,2015-11-27,000333.XSHE,000333,E,XSHE,美的集团,CNY,2151405788,157601148,150139577,109900,50200,39000,2979389,2154385177
221,2015-11-26,000333.XSHE,000333,E,XSHE,美的集团,CNY,2143944217,159099114,155279979,98700,37600,18500,2825781,2146769998
222,2015-11-25,000333.XSHE,000333,E,XSHE,美的集团,CNY,2140125082,158549201,150224790,79600,23000,25202,2251884,2142376966
223,2015-11-24,000333.XSHE,000333,E,XSHE,美的集团,CNY,2131800671,83772551,71021860,81802,15802,12700,2331357,2134132028
224,2015-11-23,000333.XSHE,000333,E,XSHE,美的集团,CNY,2119049980,151042721,101796645,78700,22400,3000,2211470,2121261450
225,2015-11-20,000333.XSHE,000333,E,XSHE,美的集团,CNY,2069803904,220441305,112745896,59300,2000,9400,1671074,2071474978
226,2015-11-19,000333.XSHE,000333,E,XSHE,美的集团,CNY,1962108495,213111564,93327037,66700,100,36300,1898949,1964007444
227,2015-11-18,000333.XSHE,000333,E,XSHE,美的集团,CNY,1842323968,208042306,117966737,102900,37400,9300,2917215,1845241183
228,2015-11-17,000333.XSHE,000333,E,XSHE,美的集团,CNY,1752248399,144463409,113039892,74800,6000,1000,2169948,1754418347
229,2015-11-16,000333.XSHE,000333,E,XSHE,美的集团,CNY,1720824882,158948795,74639556,69800,24600,11100,2010240,1722835122
230,2015-11-13,000333.XSHE,000333,E,XSHE,美的集团,CNY,1636515643,105232975,80565159,56300,22100,0,1632137,1638147780
231,2015-11-12,000333.XSHE,000333,E,XSHE,美的集团,CNY,1611847827,54680131,77235560,34200,0,0,1016766,1612864593
232,2015-11-11,000333.XSHE,000333,E,XSHE,美的集团,CNY,1634403256,70811407,74681143,34200,0,0,1006848,1635410104
233,2015-11-10,000333.XSHE,000333,E,XSHE,美的集团,CNY,1638272992,162949371,89163889,34200,0,0,1013346,1639286338
234,2015-11-09,000333.XSHE,000333,E,XSHE,美的集团,CNY,1564487510,134418520,127927167,34200,4400,0,1036260,1565523770
235,2015-11-06,000333.XSHE,000333,E,XSHE,美的集团,CNY,1557996157,168431104,118239486,29800,0,17100,897576,1558893733
236,2015-11-05,000333.XSHE,000333,E,XSHE,美的集团,CNY,1507804539,176798514,206416360,46900,0,2700,1409345,1509213884
237,2015-11-04,000333.XSHE,000333,E,XSHE,美的集团,CNY,1537422385,125390692,153621693,49600,18400,1700,1455760,1538878145
238,2015-11-03,000333.XSHE,000333,E,XSHE,美的集团,CNY,1565653386,46396501,51694086,32900,0,300,927122,1566580508
239,2015-11-02,000333.XSHE,000333,E,XSHE,美的集团,CNY,1570950971,93170719,116745068,33200,0,1000,942216,1571893187
240,2015-10-30,000333.XSHE,000333,E,XSHE,美的集团,CNY,1594525320,137590447,152811437,34200,1000,3900,957942,1595483262
241,2015-10-29,000333.XSHE,000333,E,XSHE,美的集团,CNY,1609746310,100066646,106208804,37100,3900,11100,1029896,1610776206
242,2015-10-28,000333.XSHE,000333,E,XSHE,美的集团,CNY,1615888468,107068104,50305083,44300,10100,3000,1186797,1617075265
243,2015-10-27,000333.XSHE,000333,E,XSHE,美的集团,CNY,1559125447,105071918,60033441,37200,4000,13200,1018536,1560143983
244,2015-10-26,000333.XSHE,000333,E,XSHE,美的集团,CNY,1514086970,57508142,103458587,46400,1000,400,1289920,1515376890
